Type,Domain,Problem,Compiler,SAT Clauses,SAT Vars,SAT Encoding Time,Compiled Size,Compiled #Sol,Compile Time
fluent,trucks,p04.pddl,c2d-dt0,1837,225,0.556082010269,440428,13345616035235630748263908198899248279052714663925389122301853696,930.399999999
fluent,trucks,p04.pddl,cnf2bdd,1837,225,0.556082010269,109045,-,45.2400000021
fluent,trucks,p04.pddl,c2d-dt4,1837,225,0.556082010269,11231,13345616035235630748263908198899248279052714663925389122301853696,0.969999998808
fluent,trucks,p04.pddl,mc2d-dt4,1837,225,0.556082010269,18000,13345616035235630748263908198899248279052714663925389122301853696,0.710000000894
fluent,trucks,p04.pddl,bddminisat,1837,225,0.556082010269,memout,memout,5.87999999896
fluent,trucks,p04.pddl,mc2d-dt0,1837,225,0.556082010269,8773339,13345616035235630748263908198899248279052714663925389122301853696,445.75
fluent,trucks,p04.pddl,dsharp,1837,225,0.556082010269,memout,memout,41.3000000007
fluent,trucks,p05.pddl,sharpSAT,3547,326,1.04611897469,memout,memout,125.350000001
fluent,trucks,p05.pddl,c2d-dt0,3547,326,1.04611897469,timeout,timeout,1802.09
fluent,trucks,p05.pddl,cnf2bdd,3547,326,1.04611897469,309024,-,736.600000001
fluent,trucks,p05.pddl,c2d-dt4,3547,326,1.04611897469,19537,4204497781742425410254460704750386302379095456064874134017631540102877452350157479614852628480,20.6899999976
fluent,trucks,p05.pddl,mc2d-dt4,3547,326,1.04611897469,36031,4204497781742425410254460704750386302379095456064874134017631540102877452350157479614852628480,9.92000000179
fluent,trucks,p05.pddl,bddminisat,3547,326,1.04611897469,memout,memout,11.0399999991
fluent,trucks,p05.pddl,mc2d-dt0,3547,326,1.04611897469,segfault,segfault,721.82
fluent,trucks,p05.pddl,dsharp,3547,326,1.04611897469,memout,memout,41.4499999993
fluent,trucks,p06.pddl,sharpSAT,4033,370,1.21861004829,memout,memout,110.289999999
fluent,trucks,p06.pddl,c2d-dt0,4033,370,1.21861004829,timeout,timeout,1802.42
fluent,trucks,p06.pddl,cnf2bdd,4033,370,1.21861004829,timeout,timeout,1802.54
fluent,trucks,p06.pddl,c2d-dt4,4033,370,1.21861004829,59252,73625062304198799034004129679016501210159776708752623650829746843413438478263540654707460514900517771542528,43.8000000007
fluent,trucks,p06.pddl,mc2d-dt4,4033,370,1.21861004829,104457,73625062304198799034004129679016501210159776708752623650829746843413438478263540654707460514900517771542528,22.1100000031
fluent,trucks,p06.pddl,bddminisat,4033,370,1.21861004829,memout,memout,11.6699999981
fluent,trucks,p06.pddl,mc2d-dt0,4033,370,1.21861004829,segfault,segfault,1582.21
fluent,trucks,p06.pddl,dsharp,4033,370,1.21861004829,memout,memout,39.0099999979
fluent,trucks,p07.pddl,sharpSAT,2137,274,0.685979127884,memout,memout,106.870000001
fluent,trucks,p07.pddl,c2d-dt0,2137,274,0.685979127884,8519,7723504489251914570280396244090351632769387457075034961888865913243718291292160,2.53999999911
fluent,trucks,p07.pddl,cnf2bdd,2137,274,0.685979127884,355897,-,570.080000002
fluent,trucks,p07.pddl,c2d-dt4,2137,274,0.685979127884,11808,7723504489251914570280396244090351632769387457075034961888865913243718291292160,0.539999999106
fluent,trucks,p07.pddl,mc2d-dt4,2137,274,0.685979127884,18568,7723504489251914570280396244090351632769387457075034961888865913243718291292160,0.480000000447
fluent,trucks,p07.pddl,bddminisat,2137,274,0.685979127884,memout,memout,8.19999999925
fluent,trucks,p07.pddl,mc2d-dt0,2137,274,0.685979127884,19331,7723504489251914570280396244090351632769387457075034961888865913243718291292160,3.12999999896
fluent,trucks,p07.pddl,dsharp,2137,274,0.685979127884,memout,memout,50.1099999994
fluent,trucks,p08.pddl,sharpSAT,4909,433,1.50747895241,memout,memout,115.790000003
fluent,trucks,p08.pddl,c2d-dt0,4909,433,1.50747895241,timeout,timeout,1802.38
fluent,trucks,p08.pddl,cnf2bdd,4909,433,1.50747895241,timeout,timeout,1802.98
fluent,trucks,p08.pddl,c2d-dt4,4909,433,1.50747895241,29254,345671214399603352754417081773177218513274491659453991252282720874774325579930994340696475054895622170097034307559382279258112,18.4599999972
fluent,trucks,p08.pddl,mc2d-dt4,4909,433,1.50747895241,50824,345671214399603352754417081773177218513274491659453991252282720874774325579930994340696475054895622170097034307559382279258112,13.4200000018
fluent,trucks,p08.pddl,bddminisat,4909,433,1.50747895241,memout,memout,11.4899999984
fluent,trucks,p08.pddl,mc2d-dt0,4909,433,1.50747895241,timeout,timeout,1805.34
fluent,trucks,p08.pddl,dsharp,4909,433,1.50747895241,memout,memout,54.0599999987
fluent,trucks,p09.pddl,sharpSAT,5569,492,1.88552308083,memout,memout,112.120000001
fluent,trucks,p09.pddl,c2d-dt0,5569,492,1.88552308083,timeout,timeout,1802.36
fluent,trucks,p09.pddl,cnf2bdd,5569,492,1.88552308083,timeout,timeout,1802.85
fluent,trucks,p09.pddl,c2d-dt4,5569,492,1.88552308083,41553,197195769595415139526738967712212588316002574022439931083494187044402532281126001615356548023082253670286842916114729613337538478136720881614848,37.0500000007
fluent,trucks,p09.pddl,mc2d-dt4,5569,492,1.88552308083,73159,197195769595415139526738967712212588316002574022439931083494187044402532281126001615356548023082253670286842916114729613337538478136720881614848,23.879999999
fluent,trucks,p09.pddl,bddminisat,5569,492,1.88552308083,memout,memout,11.0600000024
fluent,trucks,p09.pddl,mc2d-dt0,5569,492,1.88552308083,segfault,segfault,899.669999998
fluent,trucks,p09.pddl,dsharp,5569,492,1.88552308083,memout,memout,52.9400000013
fluent,trucks,p10.pddl,sharpSAT,6229,551,1.96812915802,memout,memout,114.649999999
fluent,trucks,p10.pddl,c2d-dt0,6229,551,1.96812915802,timeout,timeout,1801.72
fluent,trucks,p10.pddl,cnf2bdd,6229,551,1.96812915802,timeout,timeout,1802.47
fluent,trucks,p10.pddl,c2d-dt4,6229,551,1.96812915802,121131,113075565440142014085115618539450139702586443220163355274850380329792470148417911614306600242707946551636023739582988572340355082226395707342371605428420776820736,95.8100000024
fluent,trucks,p10.pddl,mc2d-dt4,6229,551,1.96812915802,217124,113075565440142014085115618539450139702586443220163355274850380329792470148417911614306600242707946551636023739582988572340355082226395707342371605428420776820736,52.1799999997
fluent,trucks,p10.pddl,bddminisat,6229,551,1.96812915802,memout,memout,11.3999999985
fluent,trucks,p10.pddl,mc2d-dt0,6229,551,1.96812915802,segfault,segfault,1227.37
fluent,trucks,p10.pddl,dsharp,6229,551,1.96812915802,memout,memout,53.4800000004
fluent,trucks,p11.pddl,sharpSAT,11625,774,4.02321195602,memout,memout,124.710000001
fluent,trucks,p11.pddl,c2d-dt0,11625,774,4.02321195602,timeout,timeout,1802.42
fluent,trucks,p11.pddl,cnf2bdd,11625,774,4.02321195602,timeout,timeout,1802.91
fluent,trucks,p11.pddl,c2d-dt4,11625,774,4.02321195602,timeout,timeout,1806.14
fluent,trucks,p11.pddl,mc2d-dt4,11625,774,4.02321195602,segfault,segfault,283.32
fluent,trucks,p11.pddl,bddminisat,11625,774,4.02321195602,memout,memout,10.9400000013
fluent,trucks,p11.pddl,mc2d-dt0,11625,774,4.02321195602,memout,memout,461.599999998
fluent,trucks,p11.pddl,dsharp,11625,774,4.02321195602,memout,memout,63.8900000006
fluent,trucks,p12.pddl,sharpSAT,12749,849,4.34665703773,memout,memout,144.91
fluent,trucks,p12.pddl,c2d-dt0,12749,849,4.34665703773,timeout,timeout,1816.82
fluent,trucks,p12.pddl,cnf2bdd,12749,849,4.34665703773,timeout,timeout,1816.82
fluent,trucks,p12.pddl,c2d-dt4,12749,849,4.34665703773,timeout,timeout,1822.42
fluent,trucks,p12.pddl,mc2d-dt4,12749,849,4.34665703773,segfault,segfault,289.82
fluent,trucks,p12.pddl,bddminisat,12749,849,4.34665703773,memout,memout,11.5700000003
fluent,trucks,p12.pddl,mc2d-dt0,12749,849,4.34665703773,segfault,segfault,1353.5
fluent,trucks,p12.pddl,dsharp,12749,849,4.34665703773,memout,memout,64.2899999991
fluent,trucks,p13.pddl,sharpSAT,11941,826,4.15534090996,memout,memout,139.57
fluent,trucks,p13.pddl,c2d-dt0,11941,826,4.15534090996,timeout,timeout,1826.42
fluent,trucks,p13.pddl,cnf2bdd,11941,826,4.15534090996,timeout,timeout,1825.13
fluent,trucks,p13.pddl,c2d-dt4,11941,826,4.15534090996,92047,432367465528719891473368250789715294666953322301636164789180902467019845286115549281877811650966862507027714806092357886070884247157489823486358521455143951294739746200385631222932129430471941544951932854706760026427259041988389837731589521408,1488.18
fluent,trucks,p13.pddl,mc2d-dt4,11941,826,4.15534090996,segfault,segfault,276.84
fluent,trucks,p13.pddl,bddminisat,11941,826,4.15534090996,memout,memout,8.1799999997
fluent,trucks,p13.pddl,mc2d-dt0,11941,826,4.15534090996,segfault,segfault,395.810000002
fluent,trucks,p13.pddl,dsharp,11941,826,4.15534090996,memout,memout,73.2199999988
fluent,trucks,p14.pddl,sharpSAT,13201,915,4.65473484993,memout,memout,135.260000002
fluent,trucks,p14.pddl,c2d-dt0,13201,915,4.65473484993,timeout,timeout,1810.27
fluent,trucks,p14.pddl,cnf2bdd,13201,915,4.65473484993,timeout,timeout,1809.79
fluent,trucks,p14.pddl,c2d-dt4,13201,915,4.65473484993,timeout,timeout,1809.57
fluent,trucks,p14.pddl,mc2d-dt4,13201,915,4.65473484993,segfault,segfault,246.09
fluent,trucks,p14.pddl,bddminisat,13201,915,4.65473484993,memout,memout,16.4299999997
fluent,trucks,p14.pddl,mc2d-dt0,13201,915,4.65473484993,memout,memout,392.719999999
fluent,trucks,p14.pddl,dsharp,13201,915,4.65473484993,memout,memout,56.8100000024
fluent,trucks,p15.pddl,sharpSAT,14461,1004,4.96824097633,memout,memout,120.299999997
fluent,trucks,p15.pddl,c2d-dt0,14461,1004,4.96824097633,timeout,timeout,1803.38
fluent,trucks,p15.pddl,cnf2bdd,14461,1004,4.96824097633,timeout,timeout,1802.14
fluent,trucks,p15.pddl,c2d-dt4,14461,1004,4.96824097633,timeout,timeout,1801.2
fluent,trucks,p15.pddl,mc2d-dt4,14461,1004,4.96824097633,segfault,segfault,239.239999998
fluent,trucks,p15.pddl,bddminisat,14461,1004,4.96824097633,memout,memout,11.2300000004
fluent,trucks,p15.pddl,mc2d-dt0,14461,1004,4.96824097633,memout,memout,459.120000001
fluent,trucks,p15.pddl,dsharp,14461,1004,4.96824097633,memout,memout,40.0199999996
fluent,trucks,p16.pddl,sharpSAT,15721,1093,5.66549992561,memout,memout,129.550000001
fluent,trucks,p16.pddl,c2d-dt0,15721,1093,5.66549992561,timeout,timeout,1800.78
fluent,trucks,p16.pddl,cnf2bdd,15721,1093,5.66549992561,timeout,timeout,1800.57
fluent,trucks,p16.pddl,c2d-dt4,15721,1093,5.66549992561,timeout,timeout,1800.6
fluent,trucks,p16.pddl,mc2d-dt4,15721,1093,5.66549992561,segfault,segfault,241.539999999
fluent,trucks,p16.pddl,bddminisat,15721,1093,5.66549992561,memout,memout,12.6900000013
fluent,trucks,p16.pddl,mc2d-dt0,15721,1093,5.66549992561,segfault,segfault,633.859999999
fluent,trucks,p16.pddl,dsharp,15721,1093,5.66549992561,memout,memout,39.7399999984
fluent,trucks,p17.pddl,sharpSAT,28881,1512,10.8455688953,memout,memout,136.93
fluent,trucks,p17.pddl,c2d-dt0,28881,1512,10.8455688953,timeout,timeout,1801.34
fluent,trucks,p17.pddl,cnf2bdd,28881,1512,10.8455688953,timeout,timeout,1801.5
fluent,trucks,p17.pddl,c2d-dt4,28881,1512,10.8455688953,timeout,timeout,1801.13
fluent,trucks,p17.pddl,mc2d-dt4,28881,1512,10.8455688953,segfault,segfault,261.52
fluent,trucks,p17.pddl,bddminisat,28881,1512,10.8455688953,memout,memout,11.7699999996
fluent,trucks,p17.pddl,mc2d-dt0,28881,1512,10.8455688953,memout,memout,708.700000003
fluent,trucks,p17.pddl,dsharp,28881,1512,10.8455688953,memout,memout,58.6399999969
fluent,trucks,p18.pddl,sharpSAT,31041,1626,11.4692599773,memout,memout,133.73
fluent,trucks,p18.pddl,c2d-dt0,31041,1626,11.4692599773,timeout,timeout,1800.33
fluent,trucks,p18.pddl,cnf2bdd,31041,1626,11.4692599773,timeout,timeout,1800.45
fluent,trucks,p18.pddl,c2d-dt4,31041,1626,11.4692599773,timeout,timeout,1800.52
fluent,trucks,p18.pddl,mc2d-dt4,31041,1626,11.4692599773,segfault,segfault,286.0
fluent,trucks,p18.pddl,bddminisat,31041,1626,11.4692599773,memout,memout,10.620000001
fluent,trucks,p18.pddl,mc2d-dt0,31041,1626,11.4692599773,memout,memout,867.759999998
fluent,trucks,p18.pddl,dsharp,31041,1626,11.4692599773,memout,memout,45.3300000019
fluent,trucks,p19.pddl,sharpSAT,26785,1530,9.6953959465,memout,memout,125.719999999
fluent,trucks,p19.pddl,c2d-dt0,26785,1530,9.6953959465,timeout,timeout,1800.62
fluent,trucks,p19.pddl,cnf2bdd,26785,1530,9.6953959465,timeout,timeout,1800.42
fluent,trucks,p19.pddl,c2d-dt4,26785,1530,9.6953959465,timeout,timeout,1800.67
fluent,trucks,p19.pddl,mc2d-dt4,26785,1530,9.6953959465,segfault,segfault,263.220000003
fluent,trucks,p19.pddl,bddminisat,26785,1530,9.6953959465,memout,memout,11.9899999984
fluent,trucks,p19.pddl,mc2d-dt0,26785,1530,9.6953959465,segfault,segfault,244.580000002
fluent,trucks,p19.pddl,dsharp,26785,1530,9.6953959465,memout,memout,50.5399999991
fluent,trucks,p20.pddl,sharpSAT,28927,1655,10.6179230213,memout,memout,130.93
fluent,trucks,p20.pddl,c2d-dt0,28927,1655,10.6179230213,timeout,timeout,1800.54
fluent,trucks,p20.pddl,cnf2bdd,28927,1655,10.6179230213,timeout,timeout,1800.45
fluent,trucks,p20.pddl,c2d-dt4,28927,1655,10.6179230213,timeout,timeout,1800.86
fluent,trucks,p20.pddl,mc2d-dt4,28927,1655,10.6179230213,segfault,segfault,272.300000001
fluent,trucks,p20.pddl,bddminisat,28927,1655,10.6179230213,memout,memout,9.55999999866
fluent,trucks,p20.pddl,mc2d-dt0,28927,1655,10.6179230213,memout,memout,708.719999999
fluent,trucks,p20.pddl,dsharp,28927,1655,10.6179230213,memout,memout,52.0600000024
fluent,trucks,p21.pddl,sharpSAT,31069,1780,11.4506390095,memout,memout,134.34
fluent,trucks,p21.pddl,c2d-dt0,31069,1780,11.4506390095,timeout,timeout,1800.43
fluent,trucks,p21.pddl,cnf2bdd,31069,1780,11.4506390095,timeout,timeout,1800.68
fluent,trucks,p21.pddl,c2d-dt4,31069,1780,11.4506390095,timeout,timeout,1800.45
fluent,trucks,p21.pddl,mc2d-dt4,31069,1780,11.4506390095,segfault,segfault,273.309999999
fluent,trucks,p21.pddl,bddminisat,31069,1780,11.4506390095,memout,memout,16.5899999999
fluent,trucks,p21.pddl,mc2d-dt0,31069,1780,11.4506390095,segfault,segfault,366.690000001
fluent,trucks,p21.pddl,dsharp,31069,1780,11.4506390095,memout,memout,47.6600000001
fluent,trucks,p22.pddl,sharpSAT,33211,1905,12.3541650772,memout,memout,130.379999999
fluent,trucks,p22.pddl,c2d-dt0,33211,1905,12.3541650772,timeout,timeout,1800.46
fluent,trucks,p22.pddl,cnf2bdd,33211,1905,12.3541650772,timeout,timeout,1800.5
fluent,trucks,p22.pddl,c2d-dt4,33211,1905,12.3541650772,timeout,timeout,1800.7
fluent,trucks,p22.pddl,mc2d-dt4,33211,1905,12.3541650772,segfault,segfault,301.370000001
fluent,trucks,p22.pddl,bddminisat,33211,1905,12.3541650772,memout,memout,10.4499999993
fluent,trucks,p22.pddl,mc2d-dt0,33211,1905,12.3541650772,segfault,segfault,1072.0
fluent,trucks,p22.pddl,dsharp,33211,1905,12.3541650772,memout,memout,49.6099999994
fluent,trucks,p23.pddl,sharpSAT,60481,2612,22.4356579781,memout,memout,158.109999999
fluent,trucks,p23.pddl,c2d-dt0,60481,2612,22.4356579781,timeout,timeout,1800.24
fluent,trucks,p23.pddl,cnf2bdd,60481,2612,22.4356579781,timeout,timeout,1800.77
fluent,trucks,p23.pddl,c2d-dt4,60481,2612,22.4356579781,timeout,timeout,1800.7
fluent,trucks,p23.pddl,mc2d-dt4,60481,2612,22.4356579781,segfault,segfault,441.530000001
fluent,trucks,p23.pddl,bddminisat,60481,2612,22.4356579781,memout,memout,19.0800000019
fluent,trucks,p23.pddl,mc2d-dt0,60481,2612,22.4356579781,memout,memout,881.049999997
fluent,trucks,p23.pddl,dsharp,60481,2612,22.4356579781,memout,memout,64.3300000019
fluent,trucks,p24.pddl,sharpSAT,64171,2773,23.8766880035,memout,memout,158.329999998
fluent,trucks,p24.pddl,c2d-dt0,64171,2773,23.8766880035,timeout,timeout,1800.6
fluent,trucks,p24.pddl,cnf2bdd,64171,2773,23.8766880035,timeout,timeout,1800.35
fluent,trucks,p24.pddl,c2d-dt4,64171,2773,23.8766880035,timeout,timeout,1800.49
fluent,trucks,p24.pddl,mc2d-dt4,64171,2773,23.8766880035,segfault,segfault,524.240000002
fluent,trucks,p24.pddl,bddminisat,64171,2773,23.8766880035,memout,memout,22.4599999972
fluent,trucks,p24.pddl,mc2d-dt0,64171,2773,23.8766880035,memout,memout,1169.79
fluent,trucks,p24.pddl,dsharp,64171,2773,23.8766880035,memout,memout,64.1999999993
fluent,trucks,p25.pddl,sharpSAT,52165,2540,19.292937994,memout,memout,159.210000001
fluent,trucks,p25.pddl,c2d-dt0,52165,2540,19.292937994,timeout,timeout,1800.54
fluent,trucks,p25.pddl,cnf2bdd,52165,2540,19.292937994,timeout,timeout,1800.39
fluent,trucks,p25.pddl,c2d-dt4,52165,2540,19.292937994,timeout,timeout,1800.3
fluent,trucks,p25.pddl,mc2d-dt4,52165,2540,19.292937994,segfault,segfault,461.720000003
fluent,trucks,p25.pddl,bddminisat,52165,2540,19.292937994,memout,memout,7.66000000015
fluent,trucks,p25.pddl,mc2d-dt0,52165,2540,19.292937994,segfault,segfault,433.52
fluent,trucks,p25.pddl,dsharp,52165,2540,19.292937994,memout,memout,63.7899999991
fluent,trucks,p26.pddl,sharpSAT,55525,2707,21.375877142,memout,memout,160.579999998
fluent,trucks,p26.pddl,c2d-dt0,55525,2707,21.375877142,timeout,timeout,1800.67
fluent,trucks,p26.pddl,cnf2bdd,55525,2707,21.375877142,timeout,timeout,1800.82
fluent,trucks,p26.pddl,c2d-dt4,55525,2707,21.375877142,timeout,timeout,1800.81
fluent,trucks,p26.pddl,mc2d-dt4,55525,2707,21.375877142,segfault,segfault,466.040000003
fluent,trucks,p26.pddl,bddminisat,55525,2707,21.375877142,memout,memout,11.0500000007
fluent,trucks,p26.pddl,mc2d-dt0,55525,2707,21.375877142,segfault,segfault,710.580000002
fluent,trucks,p26.pddl,dsharp,55525,2707,21.375877142,memout,memout,57.0899999999
fluent,trucks,p27.pddl,sharpSAT,58885,2874,22.1302268505,memout,memout,171.16
fluent,trucks,p27.pddl,c2d-dt0,58885,2874,22.1302268505,timeout,timeout,1800.6
fluent,trucks,p27.pddl,cnf2bdd,58885,2874,22.1302268505,timeout,timeout,1801.02
fluent,trucks,p27.pddl,c2d-dt4,58885,2874,22.1302268505,timeout,timeout,1800.74
fluent,trucks,p27.pddl,mc2d-dt4,58885,2874,22.1302268505,segfault,segfault,529.889999997
fluent,trucks,p27.pddl,bddminisat,58885,2874,22.1302268505,memout,memout,17.8000000007
fluent,trucks,p27.pddl,mc2d-dt0,58885,2874,22.1302268505,segfault,segfault,435.240000002
fluent,trucks,p27.pddl,dsharp,58885,2874,22.1302268505,memout,memout,57.9100000001
fluent,trucks,p28.pddl,sharpSAT,62245,3041,23.6074120998,memout,memout,174.259999998
fluent,trucks,p28.pddl,c2d-dt0,62245,3041,23.6074120998,timeout,timeout,1800.65
fluent,trucks,p28.pddl,cnf2bdd,62245,3041,23.6074120998,timeout,timeout,1800.74
fluent,trucks,p28.pddl,c2d-dt4,62245,3041,23.6074120998,timeout,timeout,1800.57
fluent,trucks,p28.pddl,mc2d-dt4,62245,3041,23.6074120998,segfault,segfault,592.119999997
fluent,trucks,p28.pddl,bddminisat,62245,3041,23.6074120998,memout,memout,8.30000000075
fluent,trucks,p28.pddl,mc2d-dt0,62245,3041,23.6074120998,segfault,segfault,427.260000002
fluent,trucks,p28.pddl,dsharp,62245,3041,23.6074120998,memout,memout,45.9699999988
fluent,trucks,p29.pddl,sharpSAT,112743,4146,43.2906131744,memout,memout,237.710000001
fluent,trucks,p29.pddl,c2d-dt0,112743,4146,43.2906131744,timeout,timeout,1800.41
fluent,trucks,p29.pddl,cnf2bdd,112743,4146,43.2906131744,timeout,timeout,1800.52
fluent,trucks,p29.pddl,c2d-dt4,112743,4146,43.2906131744,timeout,timeout,1800.72
fluent,trucks,p29.pddl,mc2d-dt4,112743,4146,43.2906131744,segfault,segfault,1444.49
fluent,trucks,p29.pddl,bddminisat,112743,4146,43.2906131744,memout,memout,10.5999999978
fluent,trucks,p29.pddl,mc2d-dt0,112743,4146,43.2906131744,memout,memout,1405.35
fluent,trucks,p29.pddl,dsharp,112743,4146,43.2906131744,memout,memout,90.6700000018
fluent,trucks,p30.pddl,sharpSAT,118553,4362,44.1142718792,memout,memout,273.009999998
fluent,trucks,p30.pddl,c2d-dt0,118553,4362,44.1142718792,timeout,timeout,1800.84
fluent,trucks,p30.pddl,cnf2bdd,118553,4362,44.1142718792,timeout,timeout,1800.5
fluent,trucks,p30.pddl,c2d-dt4,118553,4362,44.1142718792,timeout,timeout,1800.52
fluent,trucks,p30.pddl,mc2d-dt4,118553,4362,44.1142718792,segfault,segfault,1584.85
fluent,trucks,p30.pddl,bddminisat,118553,4362,44.1142718792,memout,memout,21.4699999988
fluent,trucks,p30.pddl,mc2d-dt0,118553,4362,44.1142718792,memout,memout,1428.6
fluent,trucks,p30.pddl,dsharp,118553,4362,44.1142718792,memout,memout,103.140000001
fluent,testing,p1.pddl,sharpSAT,4,3,0.0220861434937,-,1,0.0500000007451
fluent,testing,p1.pddl,c2d-dt0,4,3,0.0220861434937,5,1,0.0599999986589
fluent,testing,p1.pddl,cnf2bdd,4,3,0.0220861434937,13,-,0.310000002384
fluent,testing,p1.pddl,c2d-dt4,4,3,0.0220861434937,5,1,0.0499999970198
fluent,testing,p1.pddl,mc2d-dt4,4,3,0.0220861434937,5,1,0.10000000149
fluent,testing,p1.pddl,bddminisat,4,3,0.0220861434937,3,1,0.0399999991059
fluent,testing,p1.pddl,mc2d-dt0,4,3,0.0220861434937,5,1,0.120000001043
fluent,testing,p1.pddl,dsharp,4,3,0.0220861434937,4,1,0.0500000007451
fluent,testing,p2.pddl,sharpSAT,3,3,0.0237958431244,-,2,0.0599999986589
fluent,testing,p2.pddl,c2d-dt0,3,3,0.0237958431244,9,2,0.0600000023842
fluent,testing,p2.pddl,cnf2bdd,3,3,0.0237958431244,11,-,0.259999997914
fluent,testing,p2.pddl,c2d-dt4,3,3,0.0237958431244,9,2,0.070000000298
fluent,testing,p2.pddl,mc2d-dt4,3,3,0.0237958431244,9,2,0.089999999851
fluent,testing,p2.pddl,bddminisat,3,3,0.0237958431244,4,2,0.0399999991059
fluent,testing,p2.pddl,mc2d-dt0,3,3,0.0237958431244,9,2,0.070000000298
fluent,testing,p2.pddl,dsharp,3,3,0.0237958431244,9,2,0.0399999991059
fluent,testing,p3.pddl,sharpSAT,5420,208,2.10602688789,memout,memout,328.240000002
fluent,testing,p3.pddl,c2d-dt0,5420,208,2.10602688789,timeout,timeout,1815.88
fluent,testing,p3.pddl,cnf2bdd,5420,208,2.10602688789,timeout,timeout,1815.24
fluent,testing,p3.pddl,c2d-dt4,5420,208,2.10602688789,timeout,timeout,1819.13
fluent,testing,p3.pddl,mc2d-dt4,5420,208,2.10602688789,segfault,segfault,268.41
fluent,testing,p3.pddl,bddminisat,5420,208,2.10602688789,memout,memout,16.879999999
fluent,testing,p3.pddl,mc2d-dt0,5420,208,2.10602688789,segfault,segfault,588.82
fluent,testing,p3.pddl,dsharp,5420,208,2.10602688789,memout,memout,34.9600000009
fluent,testing,p4.pddl,sharpSAT,5419,208,2.12913584709,memout,memout,320.789999999
fluent,testing,p4.pddl,c2d-dt0,5419,208,2.12913584709,timeout,timeout,1826.58
fluent,testing,p4.pddl,cnf2bdd,5419,208,2.12913584709,timeout,timeout,1824.67
fluent,testing,p4.pddl,c2d-dt4,5419,208,2.12913584709,timeout,timeout,1825.36
fluent,testing,p4.pddl,mc2d-dt4,5419,208,2.12913584709,segfault,segfault,190.93
fluent,testing,p4.pddl,bddminisat,5419,208,2.12913584709,memout,memout,51.6399999969
fluent,testing,p4.pddl,mc2d-dt0,5419,208,2.12913584709,segfault,segfault,433.629999999
fluent,testing,p4.pddl,dsharp,5419,208,2.12913584709,memout,memout,37.3499999978
fluent,parcprinter,p01.pddl,sharpSAT,1078,295,0.134145021439,memout,memout,189.34
fluent,parcprinter,p01.pddl,c2d-dt0,1078,295,0.134145021439,6956766,9365888407893807754883162895058839948331206164137378264992606325174431187425951193388,36.2699999996
fluent,parcprinter,p01.pddl,cnf2bdd,1078,295,0.134145021439,timeout,timeout,1800.44
fluent,parcprinter,p01.pddl,c2d-dt4,1078,295,0.134145021439,11079434,9365888407893807754883162895058839948331206164137378264992606325174431187425951193388,54.5599999987
fluent,parcprinter,p01.pddl,mc2d-dt4,1078,295,0.134145021439,segfault,segfault,89.5300000012
fluent,parcprinter,p01.pddl,bddminisat,1078,295,0.134145021439,memout,memout,30.75
fluent,parcprinter,p01.pddl,mc2d-dt0,1078,295,0.134145021439,memout,memout,397.77
fluent,parcprinter,p01.pddl,dsharp,1078,295,0.134145021439,memout,memout,19.8899999969
fluent,parcprinter,p02.pddl,sharpSAT,1054,351,0.144228935242,memout,memout,214.109999999
fluent,parcprinter,p02.pddl,c2d-dt0,1054,351,0.144228935242,13166138,530504018387762193132714437823010443164958933089819942045413379328211444897154180839198785717304585304,75.3300000019
fluent,parcprinter,p02.pddl,cnf2bdd,1054,351,0.144228935242,timeout,timeout,1800.57
fluent,parcprinter,p02.pddl,c2d-dt4,1054,351,0.144228935242,22042213,530504018387762193132714437823010443164958933089819942045413379328211444897154180839198785717304585304,110.48
fluent,parcprinter,p02.pddl,mc2d-dt4,1054,351,0.144228935242,segfault,segfault,87.2600000016
fluent,parcprinter,p02.pddl,bddminisat,1054,351,0.144228935242,memout,memout,25.2199999988
fluent,parcprinter,p02.pddl,mc2d-dt0,1054,351,0.144228935242,segfault,segfault,115.579999998
fluent,parcprinter,p02.pddl,dsharp,1054,351,0.144228935242,memout,memout,17.6500000022
fluent,parcprinter,p03.pddl,sharpSAT,1294,475,0.153061151505,memout,memout,218.82
fluent,parcprinter,p03.pddl,c2d-dt0,1294,475,0.153061151505,43048475,8441817996022082050332825604843659124880057037157322543725605053830150412679205937065513544165600509634885310929920095654300147521717416312,244.149999999
fluent,parcprinter,p03.pddl,cnf2bdd,1294,475,0.153061151505,timeout,timeout,1800.52
fluent,parcprinter,p03.pddl,c2d-dt4,1294,475,0.153061151505,memout,memout,499.199999999
fluent,parcprinter,p03.pddl,mc2d-dt4,1294,475,0.153061151505,segfault,segfault,95.4800000004
fluent,parcprinter,p03.pddl,bddminisat,1294,475,0.153061151505,memout,memout,22.4499999993
fluent,parcprinter,p03.pddl,mc2d-dt0,1294,475,0.153061151505,memout,memout,143.100000001
fluent,parcprinter,p03.pddl,dsharp,1294,475,0.153061151505,memout,memout,19.1699999981
fluent,parcprinter,p04.pddl,sharpSAT,2985,516,0.333636045456,timeout,timeout,1800.43
fluent,parcprinter,p04.pddl,c2d-dt0,2985,516,0.333636045456,memout,memout,1354.34
fluent,parcprinter,p04.pddl,cnf2bdd,2985,516,0.333636045456,timeout,timeout,1800.18
